URL,Price,BOX_TYPE,CASE_DIAMETER,CASE_MATERIAL,CASE_SHAPE,BAND_MATERIAL,BAND_TYPE,BAND_COLOR,CLASP,DIAL_COLOR,TYPE,CRYSTAL,HANDS,LUMINISCENCE,BEZEL,BRAND,COLLECTION_NAME,GENDER,MODEL,WATCH_LABEL,MOVEMENT,FUNCTIONS,WATCH_FEATURES,WATCH_STYLE,WARRANTY,JOMASHOP_SKU,ITEM_VARIATION,DEPARTMENT,CATEGORY,DIAL_MARKERS,SECOND_MARKERS,BEZEL_COLOR,BEZEL_MATERIAL,ENGINE,WATER_RESISTANCE,CASE_BACK,CROWN,POWER_RESERVE,CALENDAR,ADDITIONAL_INFO,COLOR,BOX,PAPERS,CASE_THICKNESS,BAND_WIDTH,SUB_DIALS,UPC_CODE,CLOSURE_TYPE,PREOWNED_ITEM_CONDITION,YEAR,COMMENTS,BAND_LENGTH,CASE_COLOR,SIZE_INFO,BRAND_TYPE,CONDITION_DESCRIPTION,MATERIAL
https://www.jomashop.com/girard-perregaux-laureato-blue-dial-mens-watch-81020-11-3370-1gm.html,"$17,950.00",Original Box,42 mm,Stainless Steel,Round,Stainless Steel,Bracelet,Silver-tone,Fold Over with Safety Release,Blue,Analog,Scratch Resistant Sapphire,Silver-tone,Hands and Markers,Fixed,Girard Perregaux,Laureato,Mens,81020-11-3370-1GM,Swiss Made,Automatic,"Chronograph, Date, Hour, Minute, Second","Analog, Stainless Steel, Chronograph",Luxury,2 Year Jomashop Warranty,GP81020-11-3370-1GM,,Watches,,Index,Minute Markers around the outer rim,Silver-tone,Stainless Steel,Girard Perregaux Calibre GP03300,100 meters / 330 feet,Solid,Screw Down,46 hours,Date display between 4 and 5 o'clock position,Limited Edition of 180 Timepieces,,,,12 mm,,"Three - 60 Second, 30 Minute and 12 Hour",,,,,,,,,,,
https://www.jomashop.com/bvlgari-bulgari-roma-black-dial-mens-watch-bbp39g-96.html,"$8,626.00",Original Box,39 mm,18kt Rose Gold,Round,Leather,Strap,Black,,Black,Analog,Scratch Resistant Sapphire,Rose Gold-tone,,Fixed,Bvlgari,Bulgari Roma,Mens,BBP39G 96,Swiss Made,Automatic,"Date, Hour, Minute, Second","Analog, Gold, Leather",Luxury,2 Year Jomashop Warranty,BVLBBP39G96,,Watches,,Arabic Numeral & Index,Minute Markers around the outer rim,Rose Gold-tone,18kt Rose Gold,,50 meters / 165 feet,Transparent See Through,,,Date display at the 3 o'clock position,,,,,,,,,,,,,,,,Designer,,
https://www.jomashop.com/preowned-1-hublot-classic-fusion-skeleton-dial-mens-watch-515-cm-0140-lr.html,"$10,227.00",,45 mm,Ceramic,Round,Alligator Leather,Strap,Black,Deployment,Skeleton,Analog,Scratch Resistant Sapphire,Black,,Fixed,Hublot,Classic Fusion,Mens,515.CM.0140.LR,Swiss Made,Hand Wind,"Hour, Minute, Second","Analog, Ceramic, Leather",Luxury,1 Year Jomashop Warranty,PRE-P-HB96771,,Watches,,Index,,Black,Ceramic,Hublot Calibre HUB1300,50 meters / 165 feet,Transparent,Screw Down,90 hours,,,,Yes,No,,,One - Small Second,845960059633.0,,Mint,,,,,,,,
https://www.jomashop.com/preowned-1-h-moser-cie-endeavour-black-dial-mens-watch-1804-1206.html,"$46,591.00",,42 mm,Stainless Steel,Round,Alligator,Strap,Black,,Black,Analog,Scratch Resistant Sapphire,Black,,Fixed,H. Moser & Cie,Endeavour,Mens,1804-1206,,Automatic,"Tourbillon, Hour, Minute","Alligator Leather, Analog, Stainless Steel, Tourbillon",Luxury,1 Year Jomashop Warranty,PRE-P-97323,,Watches,,,,Black,Stainless Steel,Calibre HMC 804,,Transparent,,,,warranty dated 2021,,Yes,Yes,,,,,,Mint,2021,"Incorporating the darkest man-made material ever made, the Vantablack dial is made up of millions of carbon nanotubes which capture 99.965% of light photons. By limiting the light reflections, the dial gives off the impression of a black hole. The HMC 804 is an automatic tourbillon movement which counteracts the effects of gravity in two ways: the one-minute flying tourbillon, and the patented double hairspring where two identical hairsprings compensate for any positional errors.",,,,,mint condition with box and papers,
https://www.jomashop.com/porsamo-bleu-preston-sport-black-dial-mens-watch-1037aprr.html,$226.00,Original Box,41 mm,Stainless Steel,Round,Silicone,Strap,Black,Buckle,Black,Analog,Scratch Resistant Mineral,Silver-tone,Hands and Markers,Fixed Tachymeter Scale,Porsamo Bleu,Preston Sport,Mens,1037APRR,Japan Movt,Quartz,"Chronograph, Day, Date, Hour, Minute, Second","Analog, Stainless Steel, Chronograph",Luxury,With Manufacturers Guarantee,Y-A52FY,,Watches,,Index,Minute Markers around the outer rim,Silver-tone,Stainless Steel,,100 meters / 330 feet,Solid,Pull / Push,,Date display between 4 and 5 o'clock position,,,,,13 mm,22 mm,Multi-Function,819179029886.0,,,,,,,,,,
https://www.jomashop.com/preowned-1-vacheron-constantin-ladies-overseas-diamond-mother-of-pearl-dial-ladies-watch-16550-423a-8881.html,"$5,227.00",,24 mm,Stainless Steel,Round,Stainless Steel,Bracelet,Silver-tone,Fold Over with Safety Release,Mother of Pearl,Analog,Scratch Resistant Sapphire,Silver-tone,Hands,Fixed,Vacheron Constantin,Ladies Overseas,Womens,16550/423A-8881,Swiss Made,Quartz,"Hour, Minute","Analog, Stainless Steel, Diamond",Luxury,1 Year Jomashop Warranty,PRE-P-VC96633,,Watches,,Diamond,,Silver-tone,Diamond Set,,30 meters / 100 feet,Solid,Screw Down,,,,,No,No,9 mm,15 mm,,,,Excellent,,,,,,,,
https://www.jomashop.com/preowned-1-van-cleef-arpels-charms-diamond-silver-dial-ladies-watch-vcarm95400.html,"$17,045.00",,38 mm,18kt White Gold,Round,Leather,Strap,Black,Tang,Silver,Analog,Scratch Resistant Sapphire,Silver-toned,,Fixed,Van Cleef & Arpels,Charms,Womens,VCARM95400,Swiss Made,Quartz,"Hour, Minute","Analog, Gold, Leather, Diamond",Luxury,1 Year Jomashop Warranty,PRE-P-96963,,Watches,,Roman Numeral,,,Diamond Set 18kt White Gold,,,Solid,,,,,,No,Yes,,,,,,Very Good,Circa 2015,"This Van Cleef & Arpels Charm, reference number VCARM95400, has a manufacturer year of Circa 2015. Box not included, Papers Included . This watch has a 38mm White Gold Case with White gold bezel, Silver Roman numerals dial and Leather bracelet with Buckle. The Quartz movement has Time Only function. The wrist measures 6.5 inches or 16.51 centimeters. The condition is Very Good The watch listed is in stock and the pictures shown are of the actual watch for sale. All of our watches have been thor",,,,Designer,,
https://www.jomashop.com/preowned-2-patek-philippe-twenty-4-diamond-blue-dial-ladies-watch-4910-10a-012.html,"$10,227.00",,25 mm,Stainless Steel,Rectangle,Stainless Steel,Bracelet,Silver-tone,Fold Over,Blue,Analog,Scratch Resistant Sapphire,Luminous Silver-tone,Hands,Fixed,Patek Philippe,Twenty~4,Womens,4910-10A-012,,Quartz,"Hours, Minutes","Analog, Gold, Stainless Steel, Diamond",Luxury,1 Year Jomashop Warranty,PRE-P-PK-97086,,Watches,,Diamond,White Gold Roman Numerals mark the 6 and 12 o'clock positions,Silver-tone,Stainless Steel set with 36 Diamonds,Patek Philippe Calibre E15,30 meters / 100 feet,Solid,Pull / Push set with Onyx Solitaire Stone,,,,,No,No,6.8 mm,25 mm,,,,Very Good,Circa 2015,"This Patek Philippe Twenty~4, reference number 4910-10A-012, has a manufacturer year of Circa 2015. Box not included, Papers not included . This watch has a 25mm Steel Case with Steel bezel, Blue Diamond numerals dial and Steel bracelet with Double-fold clasp. The Quartz movement has Time Only function. The wrist measures 7 inches or 17.78 centimeters. The condition is Very Good The watch listed is in stock and the pictures shown are of the actual watch for sale. All of our watches have been th",,,,,,
https://www.jomashop.com/preowned-1-patek-philippe-grand-complications-chronograph-black-enamel-dial-mens-watch-5370p-001.html,"$159,091.00",,41 mm,Platinum,Round,Alligator Leather,Strap,Black,,Black Enamel,Analog,Scratch Resistant Sapphire,Silver-tone,,Fixed,Patek Philippe,Grand Complications,Mens,5370P-001,Swiss Made,Hand Wind,"Perpetual Calendar, Moon Phase, Chronograph, Leap Year, Month, Date, Day, Hour, Minute, Second, Day/Night Indicator","Day/Night Indicator, Leap Year Indicator, Platinum, Month, Analog, Alligator Leather, Perpetual, Leather, Moon Phase, Chronograph",Luxury,1 Year Jomashop Warranty,PRE-P-PK-96744,,Watches,,Arabic Numeral,Tachymeter Scale around the outer rim,Silver-tone,Platinum,Patek Philippe Calibre CHR 29-535 PS Q,30 meters / 100 feet,Transparent,Pull / Push,55-65 Hours,Perpetual Calendar,,,Yes,Yes,13.56 mm,,Two - 60 Second and 30 Minute,,,Mint,2008,,,,,,,
https://www.jomashop.com/u-boat-sommerso-black-dial-mens-watch-9999.html,"$1,595.00",Original Box,46 mm,Stainless Steel,Round,Rubber,Strap,Black,,Black,Analog,Scratch Resistant Sapphire,Black,Hands and Markers,Uni-directional Rotating,U-Boat,Sommerso,Mens,9999,,Automatic,"Date, Hour, Minute, Second","Analog, Rubber, Stainless Steel",Dive,2 Year Jomashop Warranty,UB9999,,Watches,,Arabic Numeral & Index,Minute Markers around the outer rim,Silver-tone,Stainless Steel,,300 meters / 1000 feet,Solid,Screw Down,,Date display at the 9 o'clock position,,,,,,,,,,,,,,,,,,
https://www.jomashop.com/diesel-baby-chief-chronograph-quartz-blue-dial-mens-watch-dz4601set.html,$180.00,Original Box,43 mm,Stainless Steel,Round,Leather,Strap,Brown,Buckle,Blue,Analog,Scratch Resistant Mineral,Black,Hands and Markers,Fixed,Diesel,Baby Chief,Mens,DZ4601SET,,Quartz,"Chronograph, Date, Hour, Minute, Second","Analog, Leather, Stainless Steel, Chronograph",Casual,2 Year Jomashop Warranty,DZ4601SET,,Watches,,Index,Minute Markers around the outer rim,Silver-tone,Stainless Steel,,100 meters / 330 feet,,,,Date display at the 3 o'clock position,,,,,10 mm,22 mm,,698615144938.0,,,,,7.5 inches,,,Designer,,
https://www.jomashop.com/diesel-watch-dz1761.html,$125.00,Original Box,46 mm,Stainless Steel,Round,Stainless Steel,Bracelet,Gold-tone,Fold Over with Safety Release,Gold,Analog,Scratch Resistant Mineral,Luminous Gold-tone,Hands,Fixed,Diesel,Rasp,Mens,DZ1761,,Quartz,"Hour, Minute, Second","Analog, Gold, Stainless Steel",Casual,2 Year Jomashop Warranty,DZ1761,,Watches,Watches,Index,Arabic Numeral appears at the 9 o'clock position. Minute Markers around the outer rim,Gold-tone,Stainless Steel,,50 meters / 165 feet,Solid,Pull / Push,,,,,,,10 mm,24 mm,,698615114849.0,,,,,,,,Designer,,
https://www.jomashop.com/preowned-5-patek-philippe-nautilus-slate-grey-dial-mens-watch-5712g-001.html,"$75,000.00",,38 mm,18kt White Gold,Cushion,Crocodile Leather,Strap,Black,Fold Over with Safety Release,Slate Grey,Analog,Scratch Resistant Sapphire,Luminous,Hands and Markers,Fixed,Patek Philippe,Nautilus,Mens,5712G-001,Swiss Made,Automatic,"Moon Phase, Date, Hour, Minute, Small Second, Power Reserve Indicator","Moon Phase, Leather, Gold, Analog, Power Reserve Indicator",Luxury,1 Year Jomashop Warranty,PRE-P-PK-96756,,Watches,,Stick,Minute Markers around the outer rim,,18kt White Gold,Patek Philippe Calibre 240 PS IRM C LU,60 meters / 200 feet,Skeleton,Screw Down,48 hours,Date display at the 7 o'clock position,,,Yes,Yes,,21 mm,"Three - Small Second, Date/Moonphase and Power Reserve Indicator",845960059725.0,,Excellent,2016,,,,,,,
https://www.jomashop.com/preowned-8-panerai-luminor-gmt-gmt-black-dial-mens-watch-pam00088.html,"$5,114.00",,44 mm,Stainless Steel,Cushion,Leather,Strap,Brown,Deployment with Push Button Release,Black,Analog,Scratch Resistant Sapphire,Luminous,Hands and Dial Markers,Fixed,Panerai,Luminor Gmt,Mens,PAM00088,Swiss Made,Automatic,"Date, GMT, Second Time Zone, Hour, Minute, Small Second, Chronometer","Chronometer, GMT, Analog, Leather, Stainless Steel, Time Zone",Dive,1 Year Jomashop Warranty,PRE-P-PAM96447,,Watches,,Index,Arabic Numerals mark the 6 and 12 o'clock positions. 24 Hour Markings. Minute Markers,Silver-tone,Stainless Steel,Panerai Calibre OP VIII,300 meters / 1000 feet,Stainless Steel,Screw Down,42 hours,Date display at the 3 o'clock position,"TANG Buckle, Black Crocodile Leather Strap",,Yes,No,16.5 mm,24 mm,One - Small Second at the 9 o'clock position,7612456218057.0,,Mint,,,,,,,,
https://www.jomashop.com/preowned-3-breitling-super-avenger-ii-chronograph-automatic-mariner-blue-dial-mens-watch-a13371111c1a1.html,"$4,318.00",,48 mm,Stainless Steel,Round,Stainless Steel,Bracelet,Silver-tone,Fold Over with Safety Release,Mariner Blue,Analog,Scratch Resistant Sapphire,Luminous Silver-tone,Hands and Markers,Uni-directional Rotating,Breitling,Super Avenger Ii,Mens,A13371111C1A1,Swiss Made,Automatic,"Chronograph, Date, Hour, Minute, Second, Chronometer","Analog, Chronometer, Stainless Steel, Chronograph",Luxury,1 Year Jomashop Warranty,PRE-P-BT96441,,Watches,,Index,Minute Markers. 1/100th Markers around the outer rim,Silver-tone,Stainless Steel,Breitling Calibre 13,300 meters / 1000 feet,Solid,Screw Locked,42 hours,Date display at the 3 o'clock position,,,No,No,17.75 mm,24 mm / 20 mm,"Three - 60 Second, 30 Minute and 12 Hour",842047145470.0,,Excellent,,,,,,,,
https://www.jomashop.com/preowned-1-cartier-santos-white-dial-mens-watch-wgsa0018.html,"$31,818.00",,39 mm,18kt Rose Gold,Square,18kt Rose Gold,Bracelet,Rose Gold-tone,Deployment,White,Analog,Scratch Resistant Sapphire,Blued-steel Sword-shaped,,Fixed,Cartier,Santos,Mens,WGSA0018,Swiss Made,Automatic,"Date, Hour, Minute, Second","Gold, Analog",Sport,1 Year Jomashop Warranty,PRE-P-CRT96264,,Watches,,Roman Numeral,Minute Scale around the inner rim,Rose Gold-tone,18kt Rose Gold,Cartier Calibre 1847 MC,100 meters / 330 feet,Solid,Screw Down,42 hours,Date display at the 6 o'clock position,,,Yes,Yes,9.08 mm,,,,,Excellent,2022,,,,,,,
https://www.jomashop.com/preowned-1-franck-muller-ronde-white-dial-mens-watch-7002-cc.html,"$6,591.00",,42 mm,Stainless Steel,Round,Leather,Strap,Brown,Buckle,White,Analog,Scratch Resistant Sapphire,Silver-tone,,Fixed,Franck Muller,Ronde,Mens,7002 CC,Swiss Made,Automatic,"Chronograph, Hour, Minute, Second","Chronograph, Stainless Steel, Leather, Analog",Sport,1 Year Jomashop Warranty,PRE-P-FM96588,,Watches,,Roman Numeral,Minute Markers around the outer rim,Silver-tone,Stainless Steel,,,Transparent See Through,,,,,,No,No,13.00 mm,22 mm,"Three - 60 Second, 30 Minute and 12 Hour",,,Excellent,,"Retail price 15800 USD. In excellent condition and recently serviced. Generic Strap. Photos of actual watch. Calibre Valjoux 7750, 30 Jewels.",7.50 inches,,,,,
https://www.jomashop.com/breitling-chronomat-b01-chronograph-automatic-blue-dial-mens-watch-ab01342b1caa1.html,"$9,200.00",Original Box,42 mm,Stainless Steel,Round,Stainless Steel,Bracelet,Silver-tone,Deployment with Push Button Release,Blue,Analog,Scratch Resistant Sapphire,Silver-tone,Hands and Markers,Uni-directional Rotating,Breitling,Chronomat B01,Mens,AB01342B1CAA1,Swiss Made,Automatic,"Chronograph, Column Wheel, Date, Hour, Minute, Second, Chronometer","Analog, Chronometer, Stainless Steel, Chronograph",Luxury,2 Year Jomashop Warranty,BTAB01342B1CAA1,,Watches,,Index,Minute Markers around the outer rim,Silver-tone,Stainless Steel,Breitling Calibre 01,200 meters / 660 feet,Transparent,Screw Down,70 hours,Date display at the 6 o'clock position,,,,,14 mm,22 mm,"Three - 60 Second, 30 Minute and 12 Hour",,,,,,,,,,,
https://www.jomashop.com/preowned-1-chanel-j12-chromatic-gmt-gmt-charcoal-dial-unisex-watch-h3099.html,"$3,523.00",,41 mm,Titanium Ceramic,Round,Ceramic,Bracelet,Grey,Triple Fold Over,Charcoal,Analog,Scratch Resistant Sapphire,Luminous Silver-tone,Hands and Markers,Fixed GMT,Chanel,J12 Chromatic Gmt,Unisex,H3099,Swiss Made,Automatic,"Date, GMT, Second Time Zone, Hour, Minute, Second","Analog, GMT, Ceramic, Titanium, Time Zone",Luxury,1 Year Jomashop Warranty,PRE-P-CNH96021,,Watches,,Arabic Numeral,24 Hour Markers. Minute Markers around an inner ring,Black,Ceramic,,100 meters / 330 feet,Solid,Screw Down,42 hours,Date display between 4 and 5 o'clock position,42 hour power reserve,,Yes,Yes,,,,3599594027298.0,,Mint,,"The watch is in mint condition. The ceramic coating is always scratch-free, but the back case might have micro scratches. It fits a wrist up to 7.75 inches. Complete set with box and papers and shown in the photos. It was serviced/repaired by Chanel in 2020. The watch passed the water pressure test, and we will include the printout of the test results. The automatic movement is in perfect working order and keeps time within standards. The serial number is present on the back case. Authenticity",,,,Designer,,
https://www.jomashop.com/preowned-1-rolex-datejust-slate-dial-mens-watch-126303-gyro.html,"$15,250.00",,,,,,,,,,,,,,,Rolex,Datejust,Mens,126303 GYRO,Swiss Made,Automatic,,,,,,,,,,,,,Rolex Calibre 3235,,,,70 hours,,,,,,,,,,,,,,,,,,,
https://www.jomashop.com/preowned-1-omega-de-ville-prestige-grey-dial-mens-watch-4832-41-31.html,"$3,295.00",,38 mm,Stainless Steel,Round,Leather,Strap,Black,Deployment with Push Button Release,Grey,Analog,,Silver-tone,Hands and Markers,Fixed,Omega,De Ville Prestige,Mens,4832.41.31,Swiss Made,Automatic,"Chronograph, Date, Hour, Minute, Second","Analog, Leather, Stainless Steel, Chronograph",Luxury,1 Year Jomashop Warranty,PRE-P-OM96027,,Watches,,Arabic Numeral & Index,Minute Markers around the outer rim,Silver-tone,Stainless Steel,,,Solid,,,Date display at the 3 o'clock position,,,No,No,,,,,,Mint,,"A pre-owned watch in near-mint condition, with no visible scratches to the naked eye, may have some tiny scratches visible under close-up inspection. The only exception is the small scratches on the back case. It comes with a brand-new authentic omega strap. It has passed the water pressure test, and we will include the printout of the test results. The automatic movement is in good working order and keeps time within standards. The serial numbers are present and visible on the back case. Fits",,,,,,
https://www.jomashop.com/preowned-1-rolex-datejust-31-blue-dial-ladies-watch-278240.html,"$7,295.00",,,,,,,,,,,,,,,Rolex,Datejust 31,Womens,278240 BLRO,Swiss Made,Automatic,,,,,,,,,,,,,Rolex Calibre 2236,,,,55 hours,,,,,,,,,,,,,,,,,,,
https://www.jomashop.com/preowned-1-corum-admirals-cup-chronograph-48-chronograph-black-textured-dial-mens-watch-753-935-06-0371-an52.html,"$6,249.00",,48 mm,Titanium,Dodecagon,Rubber,Strap,Black,Buckle,Black Textured,Analog,Scratch Resistant Sapphire,Luminous,Hands and Dial Markers,Fixed,Corum,Admirals Cup Chronograph 48,Mens,753.935.06/0371 AN52,Swiss Made,Automatic,"Chronograph, Date, Hour, Minute, Second, Chronometer","Analog, Chronometer, Rubber, Titanium, Chronograph",Sport,1 Year Jomashop Warranty,PRE-P-CM95976,,Watches,,"Index Hour Markers, Minute Markers around the outer rim",Minute Markers around the outer rim,Black,Titanium,Corum Calibre CO 753,300 meters / 1000 feet,Solid,"Crown in Titanium, engraved with Corum key",48 hours,Date display between 4 and 5 o'clock position,"Automatic Date at 4:30, 42-hour power reserve, Limited edition of 750 pieces",,Yes,Yes,17 mm,24 mm,"Three - 60 Ceconds, 60 Minute and 12 Hour",845960001571.0,,Good,,"Limited Edition of 303 out of 750. Pre-owned Corum , minor scratches, and Dings on Bezel. Minor Wear on the Rubber Strap visible only Under Closer Inspection.",8 inches,,,,,
https://www.jomashop.com/preowned-1-tag-heuer-link-diamond-silver-guilloche-dial-ladies-watch-wat2312-ba0956.html,"$2,175.00",,34 mm,Stainless Steel,Round,Stainless Steel,Bracelet,Silver-tone,Deployment with Push Button Release,Silver guilloche,Analog,Scratch Resistant Sapphire,Silver-tone,Hands,Fixed,Tag Heuer,Link,Womens,WAT2312.BA0956,Swiss Made,Automatic,"Date, Hour, Minute, Second","Analog, Stainless Steel, Diamond",Luxury,1 Year Jomashop Warranty,PRE-P-TH95958,,Watches,,Diamond,Roman numeral hour markers on the bezel,Silver-tone,Stainless Steel,Tag Heuer Calibre 7,100 meters / 330 feet,Skeleton,Pull / Push,42 hours,Date display at the 6 o'clock position,,,Yes,Yes,10.6 mm,20.3 mm,Date,7612533099548.0,,Good,,"This Tag Heuer link is a beautiful pre-owned watch in good condition. The watch comes with the original box, Tag Heuer warranty card and precious stone certificate. The manual is not included.",7.5 inches,,,,,
https://www.jomashop.com/preowned-1-montblanc-boheme-diamond-silvery-white-guilloche-dial-ladies-watch-116498.html,"$1,764.00",,29 mm,Stainless Steel,Round,Stainless Steel,Bracelet,Silver-tone,Deployment,Silvery-White Guilloche,Analog,Scratch Resistant Sapphire,Blue,,Fixed,Montblanc,Boheme,Womens,116498,Swiss Made,Automatic,"Date, Hour, Minute, Second","Analog, Stainless Steel, Diamond",Luxury,1 Year Jomashop Warranty,PRE-P-MB95988,,Watches,,Diamond,"Arabic Numerals mark the 3, 6, 9 and 12 o'clock positions. Minute Markers around the outer rim",Silver-tone,Stainless Steel,Montblanc Calibre MB 24.14,30 meters / 100 feet,Transparent,Pull / Push,38 Hour,Date display above the 6 o'clock position,,,No,No,9.35 mm,12 mm,Date,7612582299920.0,,Excellent,,Pre-owned in mint condition. The watch has hairline scratches on the case back due to storing.,6.75 inches,,,,,
https://www.jomashop.com/coach-ruby-quartz-digital-gold-dial-ladies-watch-14502935.html,$124.99,Original Box,28 mm,Stainless Steel,Round,Leather,Strap,White,,Gold-tone,Digital,Scratch Resistant Mineral,Silver-tone,,Fixed,Coach,Ruby,Womens,14502935,,Quartz,"Hour, Minute, Second","Digital, Gold, Leather, Stainless Steel",Fashion,2 Year Jomashop Warranty,CC14502935,,Watches,,Index,,Silver-tone,Stainless Steel,,30 meters / 100 feet,,,,,,,,,7 mm,14 mm,,,,,,,7.5 inches,,,Designer,,
https://www.jomashop.com/armani-exchange-dante-quartz-digital-black-dial-mens-watch-ax1886.html,$119.99,Original Box,42 mm,Stainless Steel,Round,Leather,Strap,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9 mm,,,,,,,,,,,,,
https://www.jomashop.com/armani-exchange-banks-quartz-grey-dial-mens-watch-ax1764.html,$119.99,Original Box,44 mm,Stainless Steel,Round,Stainless Steel,Bracelet,Silver-tone,Fold Over with Safety Release,Grey,Analog,Scratch Resistant Mineral,Silver-tone,,Fixed,Armani Exchange,Banks,Mens,AX1764,,Quartz,"Date, Day, Hour, Minute, Second","Stainless Steel, Analog",Fashion,,AX1764,,Watches,,Index,Minute Markers around the outer rim,Silver-tone,Stainless Steel,,50 meters / 165 feet,,,,Day of the Week and Date display at the 3 o'clock position,,,,,10 mm,22 mm,,723763324359.0,,,,,7.5 inches,,,,,
https://www.jomashop.com/preowned-1-tudor-date-day-black-dial-mens-watch-76200.html,"$5,522.00",,35 mm,Stainless Steel,Round,Stainless Steel,Bracelet,Silver-tone,Fold Over with Safety Release,Black,Analog,,Silver-tone,Hands and Markers,Fixed,Tudor,Date + Day,Mens,76200,Swiss Made,Automatic,"Date, Day, Hour, Minute, Second","Stainless Steel, Analog",Luxury,1 Year Jomashop Warranty,PRE-P-TUD95649,,Watches,,Roman Numeral,Minute Markers around the outer rim,Silver-tone,Stainless Steel,,,Solid,Screw Down,,Date display at the 3 o'clock position,,,No,No,,,,,,Mint,2023,Tudor Date + Day 76200 35mm Auto,7 inches,,,,Looks like a new watch. No imperfections visible while worn,
